Title,Year,IMDB ID,Runtime,YouTube Trailer,Rating,Movie Poster,Director,Writers,Cast
Mayor of the Sunset Strip,2003,tt0230512,94,bwSM4R8j8TA,7,https://hydramovies.com/wp-content/uploads/2018/04/Mayor-of-the-Sunset-Strip-Movie-Poster.jpg,George Hickenlooper,George Hickenlooper,David Bowie|Joey Ramone|Rodney Bingenheimer
The Revenant,2015,tt1663202,156,LoebZZ8K5N0,8,https://hydramovies.com/wp-content/uploads/2018/04/The-Revenant-Movie-Poster.jpg,Alejandro G. Iñárritu,Mark L. Smith,Leonardo DiCaprio|Tom Hardy
A Perfect Day,2015,tt3577624,106,I7-c66mbzXA,6.8,https://hydramovies.com/wp-content/uploads/2018/04/A-Perfect-Day-Movie-Poster.jpg,Fernando León de Aranoa,Fernando León de Aranoa,Benicio Del Toro|Tim Robbins
Flashbacks of a Fool,2008,tt1037218,109,yHWoxdxi8Ws,6.8,https://hydramovies.com/wp-content/uploads/2018/04/Flashbacks-of-a-Fool-Movie-Poster.jpg,Baillie Walsh,Baillie Walsh,Daniel Craig|Eve|Harry Eden
Things We Lost in the Fire,2007,tt0469623,118,8GhwdaDd_ps,7.2,https://hydramovies.com/wp-content/uploads/2018/04/Things-We-Lost-in-the-Fire-Movie-Poster.jpg,Susanne Bier,Allan Loeb,Alison Lohman|Benicio Del Toro|Halle Berry
District 13: Ultimatum,2009,tt1247640,101,jDDFNpj9xBQ,6.5,https://hydramovies.com/wp-content/uploads/2018/04/District-13-Ultimatum-Movie-Poster.jpg,Patrick Alessandrin,Luc Besson,Cyril Raffaelli|David Belle|Philippe Torreton
Sunset Song,2015,tt2262161,135,sQqqkTdwv50,6.5,https://hydramovies.com/wp-content/uploads/2018/04/Sunset-Song-Movie-Poster.jpg,Terence Davies,Lewis Grassic Gibbon,Ken Blackburn|Mark Bonnar|Stuart Bowman
Thin Ice,2011,tt1512240,93,tTnQzbD-VwM,6.2,https://hydramovies.com/wp-content/uploads/2018/04/Thin-Ice-Movie-Poster.jpg,Jill Sprecher,Jill Sprecher,Alan Arkin|Billy Crudup|Greg Kinnear
"Crouching Tiger, Hidden Dragon",2000,tt0190332,120,oEaGsdiA0y0,7.9,https://hydramovies.com/wp-content/uploads/2018/04/Crouching-Tiger-Hidden-Dragon-Movie-Poster.jpg,Ang Lee,Du Lu Wang,Michelle Yeoh|Yun-Fat Chow
Justice League vs. Teen Titans,2016,tt5091548,78,dFjg3oNxaJ4,7,https://hydramovies.com/wp-content/uploads/2018/04/Justice-League-vs.-Teen-Titans-Movie-Poster.jpg,Sam Liu,Bryan Q. Miller,Christopher Gorham|Rosario Dawson
Extraordinary Tales,2013,tt3454574,73,IQe5L542hoI,6.4,https://hydramovies.com/wp-content/uploads/2018/04/Extraordinary-Tales-Movie-Poster.jpg,Raul Garcia,Edgar Allan Poe,Bela Lugosi|Christopher Lee
Snow Chick: A Penguin's Tale,2015,tt5296936,58,PCFAzXh2waY,7.5,https://hydramovies.com/wp-content/uploads/2018/04/Snow-Chick-A-Penguins-Tale-Movie-Poster.jpg,John Downer,Kate Winslet,
Arc,2006,tt0756618,0,ZEhdoXIbD1w,6.2,https://hydramovies.com/wp-content/uploads/2018/04/Arc-Movie-Poster.jpg,Robert Ethan Gunnerson,Robert Ethan Gunnerson,Garrett M. Brown|Jonah Blechman|Sean Apple
Forsaken,2015,tt2271563,90,zO8xbYx6tco,6.3,https://hydramovies.com/wp-content/uploads/2018/04/Forsaken-Movie-Poster.jpg,Jon Cassar,Brad Mirman,Donald Sutherland|Esther Purves-Smith|Kiefer Sutherland
Star Wars: The Force Awakens,2015,tt2488496,136,gAUxw4umkdY,8,https://hydramovies.com/wp-content/uploads/2018/04/Star-Wars-The-Force-Awakens-Movie-Poster.jpg,J.J. Abrams,Lawrence Kasdan,Daisy Ridley|John Boyega
Coming Home,2014,tt3125472,109,BPy52ucN0aM,7.3,https://hydramovies.com/wp-content/uploads/2018/04/Coming-Home-Movie-Poster.jpg,Yimou Zhang,Geling Yan,Daoming Chen|Huiwen Zhang|Li Gong
Bon Cop Bad Cop,2006,tt0479647,0,UxMuCyzXgC4,6.9,https://hydramovies.com/wp-content/uploads/2018/04/Bon-Cop-Bad-Cop-Movie-Poster.jpg,Erik Canuel,Leila Basen,Michel Beaudry|Patrice Bélanger
"Monster High: Boo York, Boo York",2015,tt4779496,71,3ZyuTfAK6j8,6.7,https://hydramovies.com/wp-content/uploads/2018/04/Monster-High-Boo-York-Boo-York-Movie-Poster.jpg,William Lau,M.J. Offen,Karen Strassman|Salli Saffioti
The Tribe,2014,tt1745787,126,xboxgEm-ucU,7.1,https://hydramovies.com/wp-content/uploads/2018/04/The-Tribe-Movie-Poster.jpg,Myroslav Slaboshpytskyi,Myroslav Slaboshpytskyi,Hryhoriy Fesenko|Rosa Babiy|Yana Novikova
Love Me,2014,tt3249478,90,5zL3YJKygd4,6.4,https://hydramovies.com/wp-content/uploads/2018/04/Love-Me-Movie-Poster.jpg,Jonathon Narducci,,
Bandits,2001,tt0219965,123,7ip23mlJQnI,6.5,https://hydramovies.com/wp-content/uploads/2018/04/Bandits-Movie-Poster.jpg,Barry Levinson,Harley Peyton,Billy Bob Thornton|Bruce Willis|Cate Blanchett
Undertow,2004,tt0360130,108,8rq_5CmE0iY,6.7,https://hydramovies.com/wp-content/uploads/2018/04/Undertow-Movie-Poster.jpg,David Gordon Green,Lingard Jervey,Jamie Bell|Josh Lucas
Turn the River,2007,tt0811128,92,H-B76gV-v2M,6,https://hydramovies.com/wp-content/uploads/2018/04/Turn-the-River-Movie-Poster.jpg,Chris Eigeman,Chris Eigeman,Famke Janssen|Jaymie Dornan|Rip Torn
Tumbledown,2015,tt2338424,105,LKn8P7ZxWFc,6.2,https://hydramovies.com/wp-content/uploads/2018/04/Tumbledown-Movie-Poster.jpg,Sean Mewshaw,Sean Mewshaw,Jason Sudeikis|Rebecca Hall
Monster High: Great Scarrier Reef,2016,tt5475710,71,WqT4XOYwLqU,6.2,https://hydramovies.com/wp-content/uploads/2018/04/Monster-High-Great-Scarrier-Reef-Movie-Poster.jpg,William Lau,Nina G. Bargiel,Kate Higgins|Larissa Gallagher
Churchill's Secret,2016,tt4711762,100,zOAV0I_YCc0,6.7,https://hydramovies.com/wp-content/uploads/2018/04/Churchills-Secret-Movie-Poster.jpg,Charles Sturridge,Jonathan Smith,Lindsay Duncan|Michael Gambon|Romola Garai
Personal Effects,2009,tt1138489,106,4ysNNbA3-zI,6.3,https://hydramovies.com/wp-content/uploads/2018/04/Personal-Effects-Movie-Poster.jpg,David Hollander,David Hollander,Ashton Kutcher|Kathy Bates|Michelle Pfeiffer
Reality,2014,tt2392672,95,4mTpwvHLzDQ,6.9,https://hydramovies.com/wp-content/uploads/2018/04/Reality-Movie-Poster.jpg,Quentin Dupieux,Quentin Dupieux,Alain Chabat|Élodie Bouchez|Jonathan Lambert
The Hunger Games: Mockingjay - Part 2,2015,tt1951266,137,KmYNkasYthg,6.5,https://hydramovies.com/wp-content/uploads/2018/04/The-Hunger-Games-Mockingjay-Part-2-Movie-Poster.jpg,Francis Lawrence,Peter Craig,Jennifer Lawrence|Josh Hutcherson
The Forbidden Room,2015,tt3066630,130,5nqRS204bBA,6.2,https://hydramovies.com/wp-content/uploads/2018/04/The-Forbidden-Room-Movie-Poster.jpg,Guy Maddin,Guy Maddin,Clara Furey|Roy Dupuis
Concussion,2015,tt3322364,123,Io6hPdC41RM,7.1,https://hydramovies.com/wp-content/uploads/2018/04/Concussion-Movie-Poster.jpg,Peter Landesman,Peter Landesman,Albert Brooks|Alec Baldwin|Will Smith
Daddy's Home,2015,tt1528854,96,GaE49iAZW-M,6.1,https://hydramovies.com/wp-content/uploads/2018/04/Daddys-Home-Movie-Poster.jpg,Sean Anders,Brian Burns,Mark Wahlberg|Will Ferrell
The Editor,2014,tt3067274,95,plL3BNE1Rq4,6.1,https://hydramovies.com/wp-content/uploads/2018/04/The-Editor-Movie-Poster.jpg,Adam Brooks,Adam Brooks,Adam Brooks|Paz de la Huerta
Nick and Norah's Infinite Playlist,2008,tt0981227,90,57WY8--iqQA,6.7,https://hydramovies.com/wp-content/uploads/2018/04/Nick-and-Norahs-Infinite-Playlist-Movie-Poster.jpg,Peter Sollett,Lorene Scafaria,Kat Dennings|Michael Cera
And Everything Is Going Fine,2010,tt1122614,0,gNGe1c0C7Lc,7.2,https://hydramovies.com/wp-content/uploads/2018/04/And-Everything-Is-Going-Fine-Movie-Poster.jpg,Steven Soderbergh,Spalding Gray,Kathie Russo
Michael Jackson's Journey from Motown to Off the Wall,2016,tt5275844,93,9445baaZ-rk,7.4,https://hydramovies.com/wp-content/uploads/2018/04/Michael-Jacksons-Journey-from-Motown-to-Off-the-Wall-Movie-Poster.jpg,Spike Lee,Michael Jackson,Berry Gordy
Below,2002,tt0276816,105,WHs1wxDeqQc,6.2,https://hydramovies.com/wp-content/uploads/2018/04/Below-Movie-Poster.jpg,David Twohy,Lucas Sussman,Bruce Greenwood|David Crow
Becoming Jane,2007,tt0416508,120,qmd-ej9Hx20,7.1,https://hydramovies.com/wp-content/uploads/2018/04/Becoming-Jane-Movie-Poster.jpg,Julian Jarrold,Jane Austen,Anne Hathaway|James McAvoy
The Hateful Eight,2015,tt3460252,167,nIOmotayDMY,7.8,https://hydramovies.com/wp-content/uploads/2018/04/The-Hateful-Eight-Movie-Poster.jpg,Quentin Tarantino,Quentin Tarantino,Jennifer Jason Leigh|Kurt Russell|Samuel L. Jackson
Sisters,2015,tt1850457,118,R11L9cI1dFE,6,https://hydramovies.com/wp-content/uploads/2018/04/Sisters-Movie-Poster.jpg,Jason Moore,Paula Pell,Amy Poehler|Maya Rudolph|Tina Fey
Kill Your Friends,2015,tt2474958,103,jwz8NiWg_o0,6.1,https://hydramovies.com/wp-content/uploads/2018/04/Kill-Your-Friends-Movie-Poster.jpg,Owen Harris,John Niven,James Corden|Nicholas Hoult|Thomas Conroy
Scooby-Doo! Music of the Vampire,2012,tt2162709,79,z7msfCSbrv0,6.6,https://hydramovies.com/wp-content/uploads/2018/04/Scooby-Doo-Music-of-the-Vampire-Movie-Poster.jpg,David Block,Tom Sheppard,Jeff Bennett|Julianne Buescher|Obba Babatundé
Disgrace,2008,tt0445953,119,KviNxGny11s,6.6,https://hydramovies.com/wp-content/uploads/2018/04/Disgrace-Movie-Poster.jpg,Steve Jacobs,J.M. Coetzee,Jessica Haines|John Malkovich|Natalie Becker
The Big Short,2015,tt1596363,130,LWr8hbUkG9s,7.8,https://hydramovies.com/wp-content/uploads/2018/04/The-Big-Short-Movie-Poster.jpg,Adam McKay,Charles Randolph,Christian Bale|Steve Carell
Snowtime!,2015,tt5143700,82,8NVHUxcAYGI,6.1,https://hydramovies.com/wp-content/uploads/2018/04/Snowtime-Movie-Poster.jpg,Jean-François Pouliot,Normand Canac-Marquis,Angela Galuppo|Mariloup Wolfe
Kokoda: 39th Battalion,2006,tt0481390,0,xeg7nufYBuM,6.2,https://hydramovies.com/wp-content/uploads/2018/04/Kokoda-39th-Battalion-Movie-Poster.jpg,Alister Grierson,Alister Grierson,Jack Finsterer|Simon Stone|Travis McMahon
Lonely Hearts,2006,tt0441774,108,V2CCvIru48k,6.5,https://hydramovies.com/wp-content/uploads/2018/04/Lonely-Hearts-Movie-Poster.jpg,Todd Robinson,Todd Robinson,Jared Leto|John Travolta|Salma Hayek
The Lady in the Van,2015,tt3722070,104,OA8tMziteZM,6.7,https://hydramovies.com/wp-content/uploads/2018/04/The-Lady-in-the-Van-Movie-Poster.jpg,Nicholas Hytner,Alan Bennett,Alex Jennings|Jim Broadbent|Maggie Smith
The Deep Blue Sea,2011,tt1700844,98,DmphOgeyk70,6.3,https://hydramovies.com/wp-content/uploads/2018/04/The-Deep-Blue-Sea-Movie-Poster.jpg,Terence Davies,Terence Rattigan,Ann Mitchell|Rachel Weisz|Tom Hiddleston
I Believe in Miracles,2015,tt5098836,104,EgENKpwZm3o,7.8,https://hydramovies.com/wp-content/uploads/2018/04/I-Believe-in-Miracles-Movie-Poster.jpg,Jonny Owen,Jonny Owen,Brian Clough|Jimmy Gordon|Peter Taylor
Deception,2008,tt0800240,107,ecUgoSAPhEQ,6.1,https://hydramovies.com/wp-content/uploads/2018/04/Deception-Movie-Poster.jpg,Marcel Langenegger,Mark Bomback,Ewan McGregor|Hugh Jackman|Michelle Williams
The Peanuts Movie,2015,tt2452042,88,zQpUQPrAfQM,7.1,https://hydramovies.com/wp-content/uploads/2018/04/The-Peanuts-Movie-Movie-Poster.jpg,Steve Martino,Craig Schulz,Bill Melendez|Noah Schnapp
Victor Frankenstein,2015,tt1976009,110,cvESrJ5GdHc,6,https://hydramovies.com/wp-content/uploads/2018/04/Victor-Frankenstein-Movie-Poster.jpg,Paul McGuigan,Max Landis,Daniel Radcliffe|James McAvoy
Standoff,2016,tt3703908,80,TEavB4f2tD0,6,https://hydramovies.com/wp-content/uploads/2018/04/Standoff-Movie-Poster.jpg,Adam Alleca,Adam Alleca,Joanna Douglas|Laurence Fishburne|Thomas Jane
Racing Extinction,2015,tt1618448,90,MwxyrLUdcss,8.3,https://hydramovies.com/wp-content/uploads/2018/04/Racing-Extinction-Movie-Poster.jpg,Louie Psihoyos,Mark Monroe,Elon Musk|Joel Sartore|Louie Psihoyos
Monster's Ball,2001,tt0285742,111,Y-94HNhLJBs,7.1,https://hydramovies.com/wp-content/uploads/2018/04/Monsters-Ball-Movie-Poster.jpg,Marc Forster,Milo Addica,Billy Bob Thornton|Halle Berry|Taylor Simpson
The Dressmaker,2015,tt2910904,119,uPCyjqGH914,7.1,https://hydramovies.com/wp-content/uploads/2018/04/The-Dressmaker-Movie-Poster.jpg,Jocelyn Moorhouse,Rosalie Ham,Judy Davis|Kate Winslet
Zoolander,2001,tt0196229,90,MaEeSJZYkpY,6.6,https://hydramovies.com/wp-content/uploads/2018/04/Zoolander-Movie-Poster.jpg,Ben Stiller,Drake Sather,Ben Stiller|Owen Wilson
In the Heart of the Sea,2015,tt1390411,122,K-H35Mpj4uk,6.9,https://hydramovies.com/wp-content/uploads/2018/04/In-the-Heart-of-the-Sea-Movie-Poster.jpg,Ron Howard,Charles Leavitt,Chris Hemsworth|Cillian Murphy
The Angels' Share,2012,tt1924394,101,NcQIvmR21VU,7,https://hydramovies.com/wp-content/uploads/2018/04/The-Angels-Share-Movie-Poster.jpg,Ken Loach,Paul Laverty,John Henshaw|Paul Brannigan|Roger Allam
Brooklyn,2015,tt2381111,117,1ekxPFTZm1Y,7.5,https://hydramovies.com/wp-content/uploads/2018/04/Brooklyn-Movie-Poster.jpg,John Crowley,Nick Hornby,Domhnall Gleeson|Emory Cohen|Saoirse Ronan
Carol,2015,tt2402927,118,679wr31SXWk,7.2,https://hydramovies.com/wp-content/uploads/2018/04/Carol-Movie-Poster.jpg,Todd Haynes,Phyllis Nagy,Cate Blanchett|Rooney Mara|Sarah Paulson
It's All Gone Pete Tong,2004,tt0388139,90,WGsCzaI5qrM,7.4,https://hydramovies.com/wp-content/uploads/2018/04/Its-All-Gone-Pete-Tong-Movie-Poster.jpg,Michael Dowse,Michael Dowse,Beatriz Batarda|Kate Magowan|Paul Kaye
The Night Before,2015,tt3530002,101,Evebt5WVSS0,6.4,https://hydramovies.com/wp-content/uploads/2018/04/The-Night-Before-Movie-Poster.jpg,Jonathan Levine,Jonathan Levine,Joseph Gordon-Levitt|Seth Rogen
The Danish Girl,2015,tt0810819,119,d88APYIGkjk,7.1,https://hydramovies.com/wp-content/uploads/2018/04/The-Danish-Girl-Movie-Poster.jpg,Tom Hooper,David Ebershoff,Alicia Vikander|Amber Heard|Eddie Redmayne
Room,2015,tt3170832,118,-5UvJw7d1Vk,8.2,https://hydramovies.com/wp-content/uploads/2018/04/Room-Movie-Poster.jpg,Lenny Abrahamson,Emma Donoghue,Brie Larson|Jacob Tremblay|Sean Bridgers
Theory of Obscurity: A Film About the Residents,2015,tt2833768,0,Ov5EqmOeuPY,6.9,https://hydramovies.com/wp-content/uploads/2018/04/Theory-of-Obscurity-A-Film-About-the-Residents-Movie-Poster.jpg,Don Hardy Jr.,Don Hardy Jr.,Chris Combs|Jerry Casale|Les Claypool
Code 46,2003,tt0345061,93,#NAME?,6.2,https://hydramovies.com/wp-content/uploads/2018/04/Code-46-Movie-Poster.jpg,Michael Winterbottom,Frank Cottrell Boyce,Om Puri|Samantha Morton|Tim Robbins
Coconut Hero,2015,tt4246854,97,nt95FCJHRRw,6.3,https://hydramovies.com/wp-content/uploads/2018/04/Coconut-Hero-Movie-Poster.jpg,Florian Cossen,Elena von Saucken,Alex Ozerov|Bea Santos|Krista Bridges
Lego DC Comics Super Heroes: Justice League - Cosmic Clash,2016,tt5251438,78,c1pZ7iZxkJU,6.5,https://hydramovies.com/wp-content/uploads/2018/04/Lego-DC-Comics-Super-Heroes-Justice-League-Cosmic-Clash-Movie-Poster.jpg,Rick Morales,James Krieg,Jessica DiCicco|Troy Baker
Metallica Through the Never,2013,tt2172935,93,N4IhWJ8r7_4,7.2,https://hydramovies.com/wp-content/uploads/2018/04/Metallica-Through-the-Never-Movie-Poster.jpg,Nimród Antal,Nimród Antal,Dane DeHaan|James Hetfield
Going Clear: Scientology & the Prison of Belief,2015,tt4257858,119,ixgd38EZIR0,8,https://hydramovies.com/wp-content/uploads/2018/04/Going-Clear-Scientology-the-Prison-of-Belief-Movie-Poster.jpg,Alex Gibney,Alex Gibney,Jason Beghe|Paul Haggis|Spanky Taylor
Slither,2006,tt0439815,95,2-f8wU6Fpeo,6.5,https://hydramovies.com/wp-content/uploads/2018/04/Slither-Movie-Poster.jpg,James Gunn,James Gunn,Elizabeth Banks|Michael Rooker|Nathan Fillion
Creed,2015,tt3076658,133,fCBzWLVQgk8,7.6,https://hydramovies.com/wp-content/uploads/2018/04/Creed-Movie-Poster.jpg,Ryan Coogler,Ryan Coogler,Michael B. Jordan|Sylvester Stallone
Moonwalkers,2015,tt2718440,107,5J4vTI0Qr5k,6.1,https://hydramovies.com/wp-content/uploads/2018/04/Moonwalkers-Movie-Poster.jpg,Antoine Bardou-Jacquet,Dean Craig,Robert Sheehan|Ron Perlman|Rupert Grint
My All-American,2015,tt3719896,118,udOir1ucj38,7.2,https://hydramovies.com/wp-content/uploads/2018/04/My-All-American-Movie-Poster.jpg,Angelo Pizzo,Angelo Pizzo,Aaron Eckhart|Finn Wittrock|Robin Tunney
Spotlight,2015,tt1895587,128,EwdCIpbTN5g,8.1,https://hydramovies.com/wp-content/uploads/2018/04/Spotlight-Movie-Poster.jpg,Tom McCarthy,Josh Singer,Mark Ruffalo|Michael Keaton|Rachel McAdams
The Lobster,2015,tt3464902,119,TR_NcqD-Gfs,7.1,https://hydramovies.com/wp-content/uploads/2018/04/The-Lobster-Movie-Poster.jpg,Yorgos Lanthimos,Yorgos Lanthimos,Colin Farrell|Jessica Barden|Rachel Weisz
Secret in Their Eyes,2015,tt1741273,111,N3b0PFCrayE,6.3,https://hydramovies.com/wp-content/uploads/2018/04/Secret-in-Their-Eyes-Movie-Poster.jpg,Billy Ray,Billy Ray,Chiwetel Ejiofor|Nicole Kidman
A Mighty Wind,2003,tt0310281,91,ujUehfDYkfU,7.3,https://hydramovies.com/wp-content/uploads/2018/04/A-Mighty-Wind-Movie-Poster.jpg,Christopher Guest,Christopher Guest,Christopher Guest|Eugene Levy|Michael McKean
UnReal,2015,tt5180998,47,zyU6iqiDF_M,7.2,https://hydramovies.com/wp-content/uploads/2018/04/UnReal-Movie-Poster.jpg,Colin Jones,Sasha Motivala,Graham Agassiz|Miles Chalmers
The Devil's Rejects,2005,tt0395584,107,CvUyMfkMij0,6.9,https://hydramovies.com/wp-content/uploads/2018/04/The-Devils-Rejects-Movie-Poster.jpg,Rob Zombie,Rob Zombie,Bill Moseley|Sheri Moon Zombie|Sid Haig
In Absentia,2000,tt0266643,20,dtT3e3exJA0,7,https://hydramovies.com/wp-content/uploads/2018/04/In-Absentia-Movie-Poster.jpg,Stephen Quay,Stephen Quay,Marlene Kaminsky
The Good Dinosaur,2015,tt1979388,93,7BrH72aFXfI,6.7,https://hydramovies.com/wp-content/uploads/2018/04/The-Good-Dinosaur-Movie-Poster.jpg,Peter Sohn,Bob Peterson,Frances McDormand|Jeffrey Wright
Where Hope Grows,2014,tt3200980,95,#NAME?,6.6,https://hydramovies.com/wp-content/uploads/2018/04/Where-Hope-Grows-Movie-Poster.jpg,Chris Dowling,Chris Dowling,David DeSanctis|Kristoffer Polaha|McKaley Miller
The Punisher,2004,tt0330793,124,sICPkdKqRFY,6.5,https://hydramovies.com/wp-content/uploads/2018/04/The-Punisher-Movie-Poster.jpg,Jonathan Hensleigh,Jonathan Hensleigh,John Travolta|Samantha Mathis|Thomas Jane
A Ballerina's Tale,2015,tt4504040,85,6Y2h6fz2XzQ,6.4,https://hydramovies.com/wp-content/uploads/2018/04/A-Ballerinas-Tale-Movie-Poster.jpg,Nelson George,Misty Copeland,Susan Fales-Hill
Trumbo,2015,tt3203606,124,n0dZ_2ICpJE,7.5,https://hydramovies.com/wp-content/uploads/2018/04/Trumbo-Movie-Poster.jpg,Jay Roach,John McNamara,Bryan Cranston|Diane Lane|Helen Mirren
Steve Jobs,2015,tt2080374,122,aEr6K1bwIVs,7.2,https://hydramovies.com/wp-content/uploads/2018/04/Steve-Jobs-Movie-Poster.jpg,Danny Boyle,Aaron Sorkin,Kate Winslet|Michael Fassbender|Seth Rogen
Dragon Ball Z: Resurrection 'F',2015,tt3819668,0,WiONylGn8Xw,7.4,https://hydramovies.com/wp-content/uploads/2018/04/Dragon-Ball-Z-Resurrection-F-Movie-Poster.jpg,Tadayoshi Yamamuro,Akira Toriyama,Hiromi Tsuru|Masako Nozawa|Ryô Horikawa
The 33,2015,tt2006295,127,lGGAcEpjsD4,6.9,https://hydramovies.com/wp-content/uploads/2018/04/The-33-Movie-Poster.jpg,Patricia Riggen,Mikko Alanne,Antonio Banderas|Rodrigo Santoro
The Producers,2005,tt0395251,134,VzF4N0StVes,6.4,https://hydramovies.com/wp-content/uploads/2018/04/The-Producers-Movie-Poster.jpg,Susan Stroman,Mel Brooks,Matthew Broderick|Nathan Lane
Porcupine Tree: Anesthetize,2010,tt1626645,130,8SNpqgRz3oU,8.5,https://hydramovies.com/wp-content/uploads/2018/04/Porcupine-Tree-Anesthetize-Movie-Poster.jpg,Lasse Hoile,Porcupine Tree,Colin Edwin
Hyena Road,2015,tt4034452,120,fi3sjMZ6cP0,6.5,https://hydramovies.com/wp-content/uploads/2018/04/Hyena-Road-Movie-Poster.jpg,Paul Gross,Paul Gross,Allan Hawco|David Richmond-Peck|Rossif Sutherland
All Things Must Pass: The Rise and Fall of Tower Records,2015,tt3272570,94,DAepjF6_N68,7.3,https://hydramovies.com/wp-content/uploads/2018/04/All-Things-Must-Pass-The-Rise-and-Fall-of-Tower-Records-Movie-Poster.jpg,Colin Hanks,Steven Leckart,Chris Cornell|Chuck D|Russ Solomon
Martyrs,2008,tt1029234,99,-7Qx2dT-lUw,7.1,https://hydramovies.com/wp-content/uploads/2018/04/Martyrs-Movie-Poster.jpg,Pascal Laugier,Pascal Laugier,Catherine Bégin|Morjana Alaoui|Mylène Jampanoï
Grandma,2015,tt4270516,79,I0hJ7NHDglU,6.7,https://hydramovies.com/wp-content/uploads/2018/04/Grandma-Movie-Poster.jpg,Paul Weitz,Paul Weitz,Julia Garner|Lily Tomlin|Marcia Gay Harden
Glory Road,2006,tt0385726,118,uEd69QSBI0s,7.2,https://hydramovies.com/wp-content/uploads/2018/04/Glory-Road-Movie-Poster.jpg,James Gartner,Christopher Cleveland,Austin Nichols|Derek Luke|Josh Lucas
Oddball and the Penguins,2015,tt3401748,95,P7AV2ZYlxvI,6.4,https://hydramovies.com/wp-content/uploads/2018/04/Oddball-and-the-Penguins-Movie-Poster.jpg,Stuart McDonald,Peter Ivan,Alan Tudyk|Sarah Snook|Shane Jacobson
Miss You Already,2015,tt2245003,112,K5LdNvLXddA,6.8,https://hydramovies.com/wp-content/uploads/2018/04/Miss-You-Already-Movie-Poster.jpg,Catherine Hardwicke,Morwenna Banks,Dominic Cooper|Drew Barrymore|Toni Collette
That Evening Sun,2009,tt1114680,109,tq4KnreDMgQ,7.1,https://hydramovies.com/wp-content/uploads/2018/04/That-Evening-Sun-Movie-Poster.jpg,Scott Teems,Scott Teems,Hal Holbrook|Ray McKinnon|Walton Goggins
Macbeth,2015,tt2884018,113,3Q3EnDtbg8w,6.7,https://hydramovies.com/wp-content/uploads/2018/04/Macbeth-Movie-Poster.jpg,Justin Kurzel,Todd Louiso,Marion Cotillard|Michael Fassbender
Last Cab to Darwin,2015,tt3680410,123,hypCdpjTMDI,7.2,https://hydramovies.com/wp-content/uploads/2018/04/Last-Cab-to-Darwin-Movie-Poster.jpg,Jeremy Sims,Reg Cribb,Michael Caton|Ningali Lawford
Freeheld,2015,tt1658801,103,blk27Jj9UE8,6.5,https://hydramovies.com/wp-content/uploads/2018/04/Freeheld-Movie-Poster.jpg,Peter Sollett,Ron Nyswaner,Ellen Page|Julianne Moore|Steve Carell
Congo: The Grand Inga Project,2013,tt2509902,60,N1glN7aZyEQ,6.6,https://hydramovies.com/wp-content/uploads/2018/04/Congo-The-Grand-Inga-Project-Movie-Poster.jpg,Steve Fisher,Mark Anders,Ben Marr|Steve Fisher|Tyler Bradt
The Prophet,2014,tt1640718,85,lwQbMxDcRGE,7.1,https://hydramovies.com/wp-content/uploads/2018/04/The-Prophet-Movie-Poster.jpg,together the trio must evade the authorities who fear that the truth in Mustafa's words will incite rebellion.,Roger Allers,Liam Neeson|Roger Allers|Salma Hayek
The Program,2015,tt3083008,99,v4MiqwYE-5k,6.5,https://hydramovies.com/wp-content/uploads/2018/04/The-Program-Movie-Poster.jpg,Stephen Frears,John Hodge,Ben Foster|Chris O'Dowd|Guillaume Canet
Bend It Like Beckham,2002,tt0286499,112,XsmbObwStSQ,6.7,https://hydramovies.com/wp-content/uploads/2018/04/Bend-It-Like-Beckham-Movie-Poster.jpg,Gurinder Chadha,Gurinder Chadha,Keira Knightley|Parminder Nagra
